temperature,humidity,motion,gas,aqi,risk
10.17,87.39,0,382.61,299.65,Danger
28.91,49.26,1,92.23,46.16,Safe
39.17,7.99,0,597.51,465.05,Danger
33.11,7.68,0,65.51,3.89,Safe
12.57,77.04,0,432.46,343.86,Danger
17.27,21.1,0,387.26,330.21,Warning
11.89,31.94,1,80.74,72.89,Safe
25.75,55.84,0,285.29,187.35,Warning
38.77,40.07,0,6.39,37.04,Warning
17.54,87.78,0,160.31,114.86,Warning
31.1,87.36,1,142.61,94.08,Warning
40.05,27.85,0,576.22,457.98,Danger
16.32,4.37,0,218.19,174.83,Warning
19.15,45.55,0,469.78,340.53,Warning
12.45,26.21,0,252.88,162.38,Warning
17.75,1.98,1,160.88,140.57,Safe
35.52,31.01,1,610.92,480.5,Danger
37.4,45.41,0,229.53,164.1,Danger
42.95,17.59,1,332.66,273.97,Danger
20.93,32.37,0,308.63,256.18,Warning
36.02,10.6,1,205.53,173.82,Warning
29.8,90.03,0,502.27,390.67,Danger
32.11,37.2,0,195.51,161.36,Warning
43.93,76.65,0,622.04,496.06,Danger
24.03,96.66,0,23.01,16.23,Safe
22.65,19.42,1,26.55,33.38,Safe
38.58,46.84,0,186.1,156.59,Danger
16.42,56.86,1,290.77,196.78,Warning
23.23,60.81,0,543.83,430.3,Warning
12.98,14.34,0,299.4,200.31,Warning
30.94,41.57,0,552.65,441.73,Danger
25.8,57.63,1,76.95,11.47,Safe
37.29,35.31,0,281.04,197.57,Danger
13.51,32.93,0,399.47,316.06,Warning
18.19,40.47,0,449.13,380.49,Warning
22.19,87.7,0,48.1,38.07,Safe
43.22,96.98,1,471.1,361.33,Danger
37.25,88.82,1,412.01,342.63,Danger
17.21,43.75,0,120.88,111.73,Safe
36.21,58.64,1,42.73,11.7,Safe
32.14,20.09,0,413.29,312.08,Danger
13.37,7.65,1,452.12,375.8,Warning
26.04,1.03,0,119.87,66.6,Safe
22.21,98.41,0,497.41,380.52,Danger
25.05,88.8,0,421.05,314.62,Danger
12.59,72.21,0,473.85,381.19,Danger
19.23,81.78,1,89.63,87.05,Safe
26.85,47.88,0,113.22,105.35,Safe
24.49,76.86,1,592.72,442.22,Warning
13.45,49.14,0,154.75,77.99,Safe
19.52,25.63,0,146.46,69.84,Safe
19.34,5.97,0,60.03,48.72,Safe
20.01,15.22,0,196.66,155.78,Warning
10.09,98.0,0,114.84,76.11,Safe
44.77,25.82,1,72.89,54.18,Safe
23.2,66.07,0,547.95,409.81,Danger
32.53,38.16,0,85.65,48.33,Safe
32.81,71.72,0,499.49,414.99,Danger
12.63,24.53,0,237.61,163.2,Warning
10.84,62.55,1,135.67,58.96,Safe
33.6,39.69,1,57.62,5.56,Safe
33.37,93.57,0,509.98,431.25,Danger
12.02,32.98,0,122.82,111.53,Safe
21.57,33.79,1,440.14,336.24,Warning
40.92,33.35,1,329.51,251.73,Danger
19.19,15.53,1,397.69,327.42,Warning
41.16,32.47,0,542.28,428.9,Danger
29.28,18.09,1,272.49,215.72,Warning
36.29,50.33,1,61.6,5.43,Safe
10.32,56.8,1,128.51,53.65,Safe
16.52,50.07,1,244.58,228.99,Warning
21.12,39.14,0,271.64,220.98,Warning
41.39,86.88,1,301.9,245.4,Danger
10.1,85.84,0,85.77,72.34,Safe
32.76,14.15,0,356.11,261.63,Danger
42.92,47.11,1,302.92,206.48,Danger
39.94,61.5,0,352.59,253.53,Danger
10.1,46.24,0,86.44,38.01,Safe
15.05,58.26,0,160.49,95.45,Safe
18.73,76.67,1,569.15,432.08,Warning
19.2,66.32,0,514.89,409.32,Danger
14.95,34.98,0,613.22,483.85,Warning
26.03,62.37,1,40.03,25.15,Safe
22.82,60.6,1,66.84,35.44,Safe
15.78,47.17,0,359.16,259.34,Warning
33.17,45.26,1,143.87,132.79,Warning
36.21,68.89,0,201.82,142.53,Danger
41.2,61.27,0,460.39,359.64,Danger
42.45,57.11,0,250.13,220.18,Danger
17.22,5.96,1,98.9,88.03,Safe
42.66,64.3,0,529.86,412.86,Danger
33.52,61.11,0,414.1,345.76,Danger
16.07,27.14,1,107.67,45.07,Safe
32.57,28.25,0,409.26,308.02,Danger
19.14,36.05,0,195.04,149.17,Warning
27.23,76.5,1,451.57,352.09,Warning
19.35,68.02,1,460.62,358.33,Warning
12.56,64.78,0,254.5,169.9,Warning
35.5,31.37,0,394.85,303.1,Danger
12.85,47.07,0,443.21,331.75,Warning
20.27,21.31,0,452.2,369.01,Warning
23.21,0.06,1,293.06,230.39,Warning
34.49,3.38,1,226.32,199.21,Warning
42.47,16.47,0,371.49,321.56,Danger
21.06,79.23,0,155.07,83.33,Warning
26.67,36.61,1,127.45,104.8,Safe
37.14,14.74,0,170.85,154.34,Danger
14.81,25.85,1,308.33,239.76,Warning
33.78,17.64,1,422.13,346.96,Warning
30.92,1.44,1,123.38,79.93,Safe
34.27,34.43,0,75.72,64.47,Safe
35.11,91.08,0,65.93,33.85,Warning
37.27,72.98,0,326.35,293.44,Danger
20.14,10.15,1,355.35,280.94,Warning
25.66,39.71,1,462.2,363.16,Warning
16.16,40.98,0,89.64,29.63,Safe
29.72,40.06,0,28.08,35.78,Safe
40.87,67.66,0,565.93,441.26,Danger
27.73,39.14,1,310.04,247.35,Warning
37.0,6.04,0,236.87,199.47,Danger
30.62,75.35,1,217.33,129.81,Warning
23.78,79.91,0,104.15,44.51,Safe
23.27,78.75,1,549.79,407.2,Warning
35.98,56.13,1,150.57,118.8,Warning
23.39,30.48,0,49.9,20.59,Safe
15.18,66.81,0,370.45,270.01,Danger
14.24,93.18,0,294.89,216.12,Danger
31.74,90.82,1,75.36,40.4,Warning
30.5,78.97,1,339.58,273.28,Danger
40.21,55.3,1,188.42,151.86,Warning
24.54,70.18,0,56.65,41.21,Safe
15.27,56.18,1,546.36,440.85,Warning
31.17,1.99,1,439.72,361.11,Warning
26.67,66.33,1,56.76,41.5,Safe
39.69,15.47,0,475.7,361.91,Danger
11.86,65.48,0,58.17,4.17,Safe
23.44,18.18,0,393.72,295.18,Warning
41.58,92.7,0,133.38,108.23,Danger
27.7,63.5,1,574.97,441.64,Warning
29.1,8.19,0,110.73,52.9,Safe
10.58,13.57,0,107.92,41.04,Safe
15.96,58.96,0,369.31,279.1,Warning
35.8,19.04,0,90.04,31.46,Warning
16.21,47.19,0,151.0,116.03,Warning
19.82,19.77,0,72.06,8.95,Safe
41.88,75.5,1,226.21,194.13,Danger
14.94,43.84,1,311.33,264.46,Warning
26.9,80.47,0,365.79,342.5,Danger
26.43,44.05,0,133.84,92.18,Safe
21.17,46.65,0,133.7,133.74,Safe
42.79,61.72,0,165.85,141.56,Warning
17.61,70.46,0,376.93,276.24,Danger
37.8,9.08,0,451.56,386.7,Danger
24.15,76.04,0,271.89,180.81,Danger
18.58,92.98,1,98.54,89.13,Safe
39.51,9.94,1,10.56,20.64,Safe
11.63,87.84,0,37.13,16.73,Safe
32.86,15.68,0,625.19,490.66,Danger
11.58,35.55,0,184.5,127.75,Warning
35.73,89.74,0,123.06,54.7,Warning
38.83,29.82,1,186.52,145.41,Warning
17.42,47.21,0,605.96,454.24,Warning
25.61,45.97,1,162.51,126.87,Safe
28.65,40.08,0,310.98,206.72,Warning
27.12,60.48,0,513.62,374.84,Warning
17.48,35.66,0,120.31,86.81,Safe
22.84,96.77,1,442.31,360.79,Danger
12.21,28.79,1,167.07,127.76,Safe
38.26,89.52,0,515.09,406.55,Danger
32.1,43.14,0,67.92,21.65,Safe
25.2,84.78,1,181.9,150.35,Warning
16.27,53.46,0,136.64,126.33,Safe
13.35,58.0,0,508.83,411.66,Warning
42.07,66.17,1,550.84,466.44,Danger
25.17,93.24,0,514.41,397.1,Danger
35.64,24.88,1,360.41,300.76,Danger
32.17,85.31,0,462.39,339.39,Danger
13.91,99.94,0,129.86,55.11,Safe
37.61,75.76,1,549.74,419.57,Danger
40.44,54.34,1,307.15,267.89,Danger
17.18,55.83,0,14.72,1.22,Safe
24.86,39.39,0,74.91,35.83,Safe
24.18,90.61,0,138.24,84.43,Safe
14.99,6.4,1,297.37,199.62,Warning
18.81,50.78,1,243.43,209.82,Warning
28.17,47.97,0,120.61,84.73,Safe
34.14,28.34,0,401.53,301.14,Danger
23.45,47.09,0,197.21,127.3,Warning
19.36,18.04,0,407.11,351.35,Warning
26.08,21.13,1,80.82,68.01,Safe
28.7,56.75,0,420.89,310.92,Warning
24.81,65.64,1,109.28,122.49,Safe
20.01,99.77,0,577.02,476.83,Danger
14.7,7.17,1,29.36,7.85,Safe
23.45,82.72,0,75.32,42.25,Safe
30.69,9.72,0,76.03,58.28,Safe
15.21,64.03,0,600.74,466.45,Warning
13.83,72.97,1,417.48,314.49,Warning
24.81,85.62,1,539.7,476.89,Danger
29.92,21.14,0,18.65,24.34,Safe
29.73,17.29,1,65.16,57.26,Safe
29.16,40.68,1,5.07,37.09,Safe
35.1,24.04,0,141.47,68.12,Warning
26.51,65.9,1,372.66,288.02,Warning
33.43,23.73,1,479.28,364.73,Warning
42.62,57.29,1,81.87,37.99,Safe
42.1,1.64,0,321.3,227.11,Danger
27.6,69.57,0,94.79,34.35,Safe
42.32,60.98,0,315.68,212.35,Danger
43.09,1.48,0,467.69,399.22,Danger
29.48,43.91,1,198.69,149.02,Safe
37.8,47.99,0,304.91,237.61,Danger
16.88,76.82,0,506.19,391.5,Danger
36.02,90.05,0,472.75,383.56,Danger
34.05,16.85,1,75.88,58.72,Safe
44.55,81.64,0,27.94,0.79,Warning
28.98,36.3,0,437.0,371.26,Warning
37.85,11.28,1,470.11,366.37,Danger
43.01,67.33,0,202.86,132.64,Danger
16.3,30.01,0,187.88,115.95,Warning
14.88,46.63,1,570.78,480.77,Warning
38.26,19.04,0,80.52,48.47,Warning
23.48,11.51,0,60.11,30.32,Safe
15.64,96.37,1,369.2,258.15,Danger
27.91,92.55,1,421.05,321.26,Danger
41.74,83.52,0,392.35,334.51,Danger
41.9,82.21,1,213.48,187.48,Danger
11.48,21.94,0,37.13,1.85,Safe
15.12,99.9,0,53.58,32.17,Safe
23.08,68.22,0,343.17,252.97,Danger
23.37,69.2,0,429.51,354.65,Danger
26.14,54.97,0,182.44,145.33,Warning
28.77,16.03,0,313.12,239.32,Warning
15.41,89.38,1,470.14,338.42,Danger
35.16,56.98,1,592.68,473.68,Danger
15.13,19.73,1,360.61,301.2,Warning
12.31,16.65,0,442.96,371.74,Warning
23.7,14.99,0,211.67,168.66,Warning
11.13,76.45,0,53.4,7.51,Safe
36.32,75.89,0,491.23,393.66,Danger
16.82,77.9,0,7.56,8.04,Safe
21.0,95.73,0,315.02,230.29,Danger
25.51,35.43,1,64.01,53.54,Safe
35.29,41.0,0,455.41,327.39,Danger
39.07,2.17,0,227.14,203.4,Danger
30.15,0.01,1,447.33,348.19,Warning
20.17,19.44,1,303.79,292.84,Warning
31.44,34.51,0,590.04,493.99,Danger
16.08,50.57,0,479.47,381.77,Warning
31.98,62.81,1,257.98,206.35,Warning
27.6,75.2,0,479.01,424.46,Danger
42.5,54.8,0,262.66,194.42,Danger
32.88,47.12,0,546.25,459.01,Danger
25.44,67.94,0,373.4,317.4,Danger
29.92,63.75,1,137.42,67.87,Safe
23.67,93.72,0,251.35,215.21,Danger
33.34,54.09,0,193.85,118.48,Warning
19.91,48.05,1,130.4,76.85,Safe
19.1,64.35,0,460.09,349.97,Warning
17.93,69.23,0,110.45,98.07,Safe
16.59,89.71,1,395.62,306.71,Danger
13.73,92.02,0,451.63,337.91,Danger
42.93,66.51,0,238.48,189.22,Danger
24.69,93.3,0,89.39,55.19,Safe
17.64,29.69,0,455.32,339.99,Warning
38.38,80.62,0,61.55,53.52,Warning
31.57,95.45,1,61.28,45.59,Warning
36.48,30.91,0,302.55,275.85,Danger
17.18,69.25,1,22.79,16.99,Safe
37.86,95.11,0,582.84,466.17,Danger
42.79,91.71,0,229.64,153.17,Danger
34.67,11.32,0,332.42,240.77,Danger
30.09,56.49,0,134.15,75.94,Safe
14.0,90.79,1,152.79,164.38,Warning
31.54,36.17,1,429.18,329.61,Warning
14.27,66.8,0,180.24,139.15,Warning
12.36,78.94,0,121.67,96.81,Safe
38.38,26.68,0,526.11,393.69,Danger
41.47,45.22,1,72.21,71.04,Safe
27.83,63.89,0,427.4,364.13,Warning
40.27,65.03,0,159.73,137.61,Danger
14.86,79.04,0,65.06,13.14,Safe
18.87,46.7,0,568.82,468.09,Warning
17.37,31.79,1,402.31,284.4,Warning
38.03,3.56,0,344.35,243.16,Danger
26.85,62.72,0,582.95,446.03,Warning
26.65,16.36,0,70.63,57.25,Safe
35.55,0.63,1,568.52,455.35,Danger
36.71,13.35,1,507.39,386.63,Danger
18.23,68.43,0,506.35,375.46,Danger
11.8,59.68,0,277.53,216.67,Warning
23.26,49.43,0,452.08,330.08,Warning
22.24,29.52,1,115.91,93.13,Safe
10.76,4.46,1,67.92,5.11,Safe
42.32,21.66,1,353.53,280.9,Danger
14.55,20.57,1,292.62,216.1,Warning
20.26,78.65,0,578.27,451.2,Danger
10.52,62.27,0,383.4,326.01,Warning
18.21,31.27,0,577.98,450.89,Warning
37.49,86.15,0,170.85,132.45,Danger
13.8,97.31,0,115.01,94.94,Safe
41.45,44.51,0,63.24,43.9,Warning
11.03,16.73,1,0.0,6.88,Safe
42.95,9.48,0,600.36,493.14,Danger
26.07,59.59,0,56.67,53.54,Safe
12.63,83.4,1,415.56,319.53,Danger
25.0,58.97,0,276.37,239.22,Warning
23.26,13.13,0,83.17,65.27,Safe
43.52,10.63,0,442.86,368.07,Danger
18.62,65.07,1,540.45,430.39,Warning
17.24,47.82,1,52.62,33.8,Safe
16.3,55.47,0,481.81,400.26,Warning
27.27,9.99,0,565.1,483.03,Warning
30.79,2.42,1,247.1,152.41,Warning
30.0,26.75,0,126.56,111.6,Safe
12.75,69.08,0,516.0,392.01,Danger
37.63,46.12,0,244.53,178.2,Danger
23.58,92.73,1,490.68,380.28,Danger
20.47,50.94,0,626.33,491.83,Warning
33.06,35.38,0,58.17,5.97,Safe
30.64,4.87,1,587.08,447.13,Warning
15.26,96.67,0,382.34,311.9,Danger
41.5,31.78,0,302.12,225.32,Danger
18.81,80.69,0,603.61,498.55,Danger
15.87,80.77,0,255.35,168.69,Danger
10.67,76.55,0,324.34,246.11,Danger
10.69,12.12,1,551.49,433.68,Warning
21.6,16.51,0,54.41,21.41,Safe
24.15,18.24,1,283.23,185.03,Warning
31.38,22.18,0,172.57,91.59,Warning
33.29,43.53,0,299.42,200.46,Danger
32.6,97.09,0,482.4,370.92,Danger
40.6,41.84,1,551.99,430.79,Danger
27.25,46.74,1,174.08,109.17,Safe
12.09,64.46,1,424.41,350.66,Warning
19.91,36.78,0,92.62,56.59,Safe
10.81,51.17,1,93.76,76.17,Safe
22.55,43.21,0,203.71,162.9,Warning
27.68,26.13,0,0.0,16.21,Safe
16.17,95.59,0,88.47,34.8,Safe
27.89,30.99,0,154.82,108.21,Warning
28.2,34.33,0,429.87,306.18,Warning
44.01,6.03,0,7.91,6.56,Warning
14.56,47.63,1,160.03,96.39,Safe
25.4,46.64,0,581.96,482.94,Warning
15.66,61.23,1,166.53,120.48,Safe
37.21,94.9,0,592.64,461.9,Danger
11.03,68.32,0,111.07,86.4,Safe
30.46,5.57,1,33.67,14.85,Safe
17.67,41.46,0,52.55,36.08,Safe
28.57,0.85,0,425.26,325.01,Warning
43.39,71.78,0,262.42,203.86,Danger
41.07,12.02,0,577.63,466.51,Danger
14.92,71.69,0,432.94,360.78,Danger
16.41,73.6,1,111.4,56.68,Safe
16.36,16.1,0,534.21,439.08,Warning
27.4,39.36,0,226.57,186.37,Warning
27.02,53.92,0,401.96,292.89,Warning
33.63,66.01,0,464.57,342.69,Danger
40.86,49.22,0,154.04,154.53,Danger
41.05,74.48,0,183.36,154.84,Danger
27.82,80.27,1,503.15,400.99,Danger
10.4,99.26,0,98.6,91.72,Safe
18.99,24.49,1,78.04,26.9,Safe
26.29,97.57,0,23.62,30.4,Safe
34.63,46.38,1,94.77,72.12,Safe
23.77,93.44,0,321.4,266.91,Danger
32.15,43.11,1,169.35,137.35,Warning
18.78,0.32,0,19.08,10.95,Safe
39.08,81.46,0,535.3,402.12,Danger
34.93,47.06,0,35.03,24.57,Safe
38.33,66.09,1,620.23,470.58,Danger
29.87,43.5,0,588.73,482.11,Warning
30.67,73.6,0,605.89,484.56,Danger
41.86,6.55,0,159.04,152.46,Danger
38.05,5.45,0,514.78,423.59,Danger
40.48,13.16,1,252.74,209.79,Danger
10.83,10.43,0,401.13,280.63,Warning
35.7,29.39,0,147.8,97.54,Warning
12.12,71.69,0,54.28,7.82,Safe
36.54,25.6,0,187.27,153.37,Danger
23.91,24.22,0,129.2,93.56,Safe
33.07,3.93,1,84.72,52.43,Safe
19.09,66.64,1,25.47,9.96,Safe
15.31,89.72,0,456.01,328.47,Danger
18.98,10.8,0,63.3,0.64,Safe
23.2,0.49,0,127.46,67.55,Safe
23.98,21.93,0,552.29,498.77,Warning
41.21,14.56,0,407.0,320.7,Danger
11.63,98.06,1,245.81,162.04,Danger
38.89,83.49,0,430.74,366.34,Danger
25.57,96.95,0,454.06,348.81,Danger
44.04,8.71,1,526.81,385.54,Danger
10.45,74.05,0,103.55,86.0,Safe
43.77,12.62,0,165.31,113.56,Warning
31.39,43.62,0,285.87,238.84,Danger
36.83,2.64,0,370.29,285.54,Danger
17.91,74.29,1,32.12,45.98,Safe
21.03,12.13,0,426.59,361.75,Warning
18.49,26.28,0,0.0,7.38,Safe
36.6,51.73,0,406.65,322.05,Danger
26.3,81.83,0,427.83,360.1,Danger
16.74,63.44,0,82.33,70.77,Safe
28.53,49.36,0,321.86,216.78,Warning
24.64,88.58,0,205.28,174.64,Danger
23.2,82.11,1,408.25,308.97,Danger
19.49,2.45,0,442.55,339.72,Warning
28.44,26.78,1,55.14,18.32,Safe
18.5,82.68,0,297.73,206.02,Danger
39.33,29.84,0,551.49,460.19,Danger
18.11,40.5,0,98.01,92.23,Safe
18.77,91.77,1,129.83,119.78,Warning
43.51,81.26,0,24.58,8.32,Warning
43.17,69.94,0,382.82,289.02,Danger
23.44,59.53,0,577.31,433.48,Warning
11.33,18.44,0,46.27,52.83,Safe
12.74,78.24,0,212.06,149.11,Warning
12.75,4.13,0,313.25,263.54,Warning
24.92,85.16,1,80.2,22.9,Safe
36.19,52.43,0,129.98,101.92,Warning
43.6,78.83,0,588.49,457.6,Danger
30.7,55.33,0,112.91,82.99,Safe
16.61,93.41,0,588.37,463.9,Danger
26.45,82.96,0,75.66,34.68,Safe
25.78,60.96,1,103.32,47.05,Safe
18.73,33.64,1,200.22,115.2,Safe
24.57,1.3,0,224.53,154.0,Warning
40.78,29.93,0,406.24,357.32,Danger
27.62,75.24,0,94.83,92.85,Safe
29.67,18.95,0,118.94,103.56,Safe
43.75,5.67,0,445.34,342.38,Danger
42.34,43.42,0,479.27,394.7,Danger
25.7,6.48,0,81.48,64.25,Safe
44.77,10.91,1,239.56,195.5,Danger
13.0,73.18,1,551.43,458.73,Warning
40.04,79.28,0,533.05,407.18,Danger
30.22,31.27,0,482.77,381.56,Danger
34.94,39.83,0,97.93,38.47,Safe
34.24,66.61,1,119.13,86.56,Safe
17.22,92.52,0,505.11,426.28,Danger
25.65,88.22,0,438.53,376.83,Danger
43.81,14.66,0,232.93,166.76,Danger
30.75,48.92,0,65.51,31.5,Safe
10.26,60.09,0,255.8,219.61,Warning
16.53,84.52,0,265.26,207.87,Danger
28.96,76.91,0,542.19,452.59,Danger
24.31,3.88,0,553.5,460.8,Warning
13.32,19.43,1,408.8,349.18,Warning
33.08,45.41,0,600.7,477.6,Danger
25.89,69.44,0,376.17,325.42,Danger
22.27,47.4,0,119.28,93.89,Safe
35.97,67.06,0,229.95,182.11,Danger
13.55,42.26,0,88.46,76.85,Safe
14.2,15.76,1,399.86,343.03,Warning
11.31,34.2,0,50.46,3.2,Safe
15.4,71.29,1,312.39,223.72,Warning
19.14,25.82,1,505.36,412.41,Warning
11.73,57.12,0,3.95,15.16,Safe
22.67,45.58,0,492.54,374.09,Warning
30.54,94.43,1,361.82,258.17,Danger
28.39,34.43,1,65.66,46.62,Safe
30.25,73.05,0,132.64,64.19,Warning
30.46,16.83,0,238.08,152.57,Danger
15.48,84.85,0,475.95,351.41,Danger
20.28,45.56,0,595.27,478.09,Warning
41.06,2.27,0,529.45,397.46,Danger
38.47,73.78,0,273.28,226.63,Danger
18.86,6.62,1,459.16,333.79,Warning
32.28,9.63,0,103.53,69.13,Safe
28.3,41.65,1,150.44,91.53,Safe
36.09,58.11,1,362.43,282.79,Danger
10.16,50.79,0,402.4,304.47,Warning
31.07,84.47,0,478.87,389.73,Danger
41.47,44.93,0,614.31,479.15,Danger
44.39,36.77,0,84.75,96.82,Warning
27.62,29.8,0,392.13,341.22,Warning
41.79,80.85,0,138.27,89.9,Warning
28.27,90.46,0,162.15,85.1,Warning
43.25,11.6,0,522.55,439.41,Danger
35.17,76.25,1,441.42,373.58,Danger
42.26,62.75,0,597.66,488.73,Danger
30.96,52.56,0,128.91,94.43,Safe
13.51,45.69,1,415.09,349.15,Warning
30.41,48.83,0,178.89,123.76,Warning
12.83,60.83,0,68.28,32.84,Safe
32.44,18.17,1,425.16,320.0,Warning
44.31,84.97,0,572.72,471.32,Danger
32.23,30.99,0,109.44,64.86,Safe
26.06,42.69,0,82.12,78.64,Safe
11.13,11.48,0,177.46,151.79,Warning
23.23,58.84,1,74.86,16.92,Safe
44.28,85.06,0,629.53,477.83,Danger
37.52,60.26,0,399.5,316.02,Danger
41.74,87.64,0,486.13,378.57,Danger
24.67,58.37,1,355.96,261.39,Warning
13.13,82.91,0,233.21,156.54,Danger
40.27,92.81,1,142.61,115.95,Danger
30.35,47.33,0,330.02,265.46,Danger
22.76,24.83,0,74.64,53.94,Safe
13.95,98.46,0,120.15,61.81,Safe
27.82,20.92,0,606.79,485.93,Warning
42.32,60.52,0,388.88,330.5,Danger
17.0,9.91,1,267.61,174.48,Warning
37.8,69.38,0,499.05,370.36,Danger
22.99,46.75,0,395.41,298.73,Warning
40.6,14.9,1,308.93,289.67,Danger
36.8,10.71,0,334.32,246.69,Danger
42.27,26.8,1,187.97,146.86,Warning
44.72,32.78,1,102.65,81.05,Safe
25.83,13.34,1,136.88,70.32,Safe
44.88,58.76,1,2.07,11.98,Safe
26.21,70.41,0,287.89,276.08,Danger
33.42,0.43,0,574.45,485.32,Danger
11.74,53.5,0,153.78,92.97,Safe
25.33,36.67,0,459.86,349.46,Warning
16.27,34.98,0,98.42,80.76,Safe
39.41,64.32,0,28.6,29.75,Warning
18.54,55.18,1,200.81,116.43,Safe
35.62,57.38,1,87.55,58.91,Safe
24.49,74.26,0,511.3,417.55,Danger
17.93,62.02,0,473.21,357.91,Warning
22.73,47.37,1,463.64,346.75,Warning
32.7,56.9,0,487.49,433.35,Danger
21.94,1.18,1,128.6,70.31,Safe
38.75,2.11,0,618.06,483.4,Danger
19.86,30.49,1,67.98,40.78,Safe
32.19,52.17,0,138.84,62.94,Safe
18.16,5.0,0,70.73,39.71,Safe
42.57,39.82,0,315.44,268.13,Danger
14.39,43.04,0,250.6,209.89,Warning
25.02,17.29,0,478.73,345.04,Warning
37.41,40.38,0,266.22,202.88,Danger
43.72,27.65,0,394.81,303.18,Danger
12.66,17.08,1,648.39,498.98,Warning
11.2,29.09,1,117.03,70.62,Safe
24.19,7.44,0,121.48,72.52,Safe
24.07,65.91,1,44.04,27.96,Safe
15.26,66.73,1,174.25,150.78,Warning
20.79,39.75,0,286.99,244.55,Warning
28.62,68.16,0,48.79,0.33,Safe
42.58,70.83,0,322.38,294.94,Danger
10.22,41.0,0,194.97,116.5,Warning
19.35,59.91,0,571.98,487.95,Warning
40.06,26.55,0,353.09,241.33,Danger
28.18,25.12,1,320.34,231.44,Warning
18.53,79.9,0,244.5,187.12,Danger
14.14,45.47,0,108.56,65.98,Safe
24.72,89.19,0,120.21,83.2,Safe
20.72,46.68,0,133.21,93.08,Safe
32.58,12.24,1,491.23,415.83,Warning
10.12,23.96,1,529.41,389.33,Warning
22.94,22.54,0,493.56,421.03,Warning
14.45,32.18,1,412.04,316.34,Warning
31.03,99.03,0,448.23,368.56,Danger
23.43,61.6,1,105.93,51.92,Safe
32.02,37.75,0,273.9,186.15,Danger
39.42,93.6,0,605.29,470.35,Danger
32.1,49.66,1,465.67,399.82,Warning
38.14,28.6,0,23.7,16.8,Warning
23.74,21.99,1,120.92,68.04,Safe
14.82,46.8,1,516.91,380.23,Warning
44.7,52.94,1,453.12,383.42,Danger
26.44,11.82,1,146.89,127.57,Safe
44.04,46.57,0,487.06,415.88,Danger
23.17,45.97,0,28.96,16.43,Safe
16.43,83.51,0,248.29,198.0,Danger
36.34,65.41,0,121.87,60.3,Warning
12.14,43.29,1,600.89,475.18,Warning
27.02,9.57,0,505.48,422.69,Warning
36.44,11.6,0,145.25,83.8,Warning
10.0,44.51,1,416.69,364.37,Warning
23.63,39.2,0,83.79,72.48,Safe
29.88,10.32,1,610.47,487.89,Warning
32.56,27.12,1,298.89,222.45,Warning
23.62,75.68,0,64.13,51.78,Safe
32.93,13.23,1,100.34,41.51,Safe
23.97,15.32,1,68.16,13.72,Safe
24.95,47.64,0,26.46,30.99,Safe
19.85,82.94,0,96.49,71.2,Safe
31.78,46.97,0,84.5,78.03,Safe
28.67,59.55,0,252.39,175.17,Warning
40.54,82.68,0,451.05,342.48,Danger
32.68,60.91,1,118.04,85.57,Safe
18.37,11.12,0,50.15,2.41,Safe
20.32,37.35,1,222.91,160.92,Warning
35.34,52.82,1,230.78,138.61,Warning
26.97,34.03,0,549.16,455.39,Warning
22.92,54.89,1,45.62,26.56,Safe
15.05,7.22,0,621.08,475.06,Warning
11.8,59.17,0,510.41,400.84,Warning
14.0,3.17,0,262.91,232.32,Warning
41.68,35.75,0,425.26,321.85,Danger
17.14,61.67,1,367.0,296.59,Warning
40.12,57.99,1,32.34,20.98,Safe
10.95,25.03,0,220.37,156.6,Warning
44.92,14.04,0,114.19,43.43,Warning
22.87,85.33,0,527.39,477.03,Danger
13.8,43.86,0,523.33,419.68,Warning
15.52,82.57,1,137.08,89.38,Safe
21.45,41.18,1,83.54,20.89,Safe
32.06,71.31,1,620.36,489.74,Danger
18.46,97.35,0,164.7,96.33,Warning
41.2,72.0,0,326.81,259.0,Danger
22.49,36.81,1,445.47,347.43,Warning
20.05,21.92,1,174.29,153.83,Warning
34.18,20.61,0,128.75,66.3,Safe
41.44,96.09,0,37.6,32.79,Warning
27.71,52.11,1,186.12,101.88,Safe
43.93,28.75,0,488.5,364.33,Danger
12.01,34.76,0,510.78,433.79,Warning
25.41,63.76,1,162.89,105.43,Safe
30.45,52.41,1,153.67,80.66,Safe
24.44,88.63,0,541.64,483.31,Danger
16.29,31.89,1,121.1,109.51,Safe
18.02,3.21,0,249.7,157.73,Warning
28.46,98.52,0,88.21,86.93,Safe
16.41,67.97,0,245.92,167.82,Danger
23.22,98.49,0,172.06,129.3,Warning
25.32,41.09,0,413.61,338.18,Warning
29.18,3.38,0,482.02,383.76,Warning
16.82,65.23,0,44.23,37.58,Safe
37.0,80.75,0,166.03,103.57,Danger
28.41,63.78,0,97.26,45.9,Safe
36.42,11.38,0,281.88,214.96,Danger
29.78,79.12,0,38.9,12.22,Safe
21.29,79.09,0,229.4,178.87,Danger
25.25,88.67,0,370.83,305.69,Danger
26.84,62.69,0,0.0,2.03,Safe
24.63,48.91,1,389.27,322.3,Warning
13.88,21.83,0,173.08,122.73,Warning
42.96,94.88,0,251.99,173.92,Danger
23.3,31.67,1,419.1,359.36,Warning
23.9,0.9,0,45.53,8.26,Safe
11.73,8.95,1,224.13,138.01,Warning
12.54,92.8,1,55.6,53.07,Safe
